ontology	gene_id	kegg_ID	kegg_name	evidence
kegg	ADCY9	hsa04114	"Oocyte meiosis"	
kegg	ADCY9	hsa04270	"Vascular smooth muscle contraction"	
kegg	ADCY9	hsa04540	"Gap junction"	
kegg	ADCY9	hsa04912	"GnRH signaling pathway"	
kegg	ADCY9	hsa04914	"Progesterone-mediated oocyte maturation"	
kegg	ADCY9	hsa04916	Melanogenesis	
kegg	ADCY9	hsa04962	"Vasopressin-regulated water reabsorption"	
kegg	ADCY9	hsa04970	"Salivary secretion"	
kegg	ADCY9	hsa04971	"Gastric acid secretion"	
kegg	ADCY9	hsa04972	"Pancreatic secretion"	
kegg	ADCY9	hsa04976	"Bile secretion"	
kegg	ADCY9	hsa05110	"Vibrio cholerae infection"	
kegg	ADCY9	hsa05414	"Dilated cardiomyopathy"	
kegg	ADCYAP1R1	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	ADH1A	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	ADH1A	hsa00071	"Fatty acid metabolism"	
kegg	ADH1A	hsa00350	"Tyrosine metabolism"	
kegg	ADH1A	hsa00830	"Retinol metabolism"	
kegg	ADH1A	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	ADH1A	hsa00982	"Drug metabolism - cytochrome P450"	
kegg	ADH1A	hsa01100	"Metabolic pathways"	
kegg	ADH1B	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	ADH1B	hsa00071	"Fatty acid metabolism"	
kegg	ADH1B	hsa00350	"Tyrosine metabolism"	
kegg	ADH1B	hsa00830	"Retinol metabolism"	
kegg	ADH1B	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	ADH1B	hsa00982	"Drug metabolism - cytochrome P450"	
kegg	ADH1B	hsa01100	"Metabolic pathways"	
kegg	ADH1C	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	ADH1C	hsa00071	"Fatty acid metabolism"	
kegg	ADH1C	hsa00350	"Tyrosine metabolism"	
kegg	ADH1C	hsa00830	"Retinol metabolism"	
kegg	ADH1C	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	ADH1C	hsa00982	"Drug metabolism - cytochrome P450"	
kegg	ADH1C	hsa01100	"Metabolic pathways"	
kegg	ADH4	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	ADH4	hsa00071	"Fatty acid metabolism"	
kegg	ADH4	hsa00350	"Tyrosine metabolism"	
kegg	ADH4	hsa00830	"Retinol metabolism"	
kegg	ADH4	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	ADH4	hsa00982	"Drug metabolism - cytochrome P450"	
kegg	ADH4	hsa01100	"Metabolic pathways"	
kegg	ADH5	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	ADH5	hsa00071	"Fatty acid metabolism"	
kegg	ADH5	hsa00350	"Tyrosine metabolism"	
kegg	ADH5	hsa00830	"Retinol metabolism"	
kegg	ADH5	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	ADH5	hsa00982	"Drug metabolism - cytochrome P450"	
kegg	ADH5	hsa01100	"Metabolic pathways"	
kegg	ADH6	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	ADH6	hsa00071	"Fatty acid metabolism"	
kegg	ADH6	hsa00350	"Tyrosine metabolism"	
kegg	ADH6	hsa00830	"Retinol metabolism"	
kegg	ADH6	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	ADH6	hsa00982	"Drug metabolism - cytochrome P450"	
kegg	ADH6	hsa01100	"Metabolic pathways"	
kegg	ADH7	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	ADH7	hsa00071	"Fatty acid metabolism"	
kegg	ADH7	hsa00350	"Tyrosine metabolism"	
kegg	ADH7	hsa00830	"Retinol metabolism"	
kegg	ADH7	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	ADH7	hsa00982	"Drug metabolism - cytochrome P450"	
kegg	ADH7	hsa01100	"Metabolic pathways"	
kegg	ADI1	hsa00270	"Cysteine and methionine metabolism"	
kegg	ADI1	hsa01100	"Metabolic pathways"	
kegg	ADIPOQ	hsa03320	"PPAR signaling pathway"	
kegg	ADIPOQ	hsa04920	"Adipocytokine signaling pathway"	
kegg	ADIPOQ	hsa04930	"Type II diabetes mellitus"	
kegg	ADIPOR1	hsa04920	"Adipocytokine signaling pathway"	
kegg	ADIPOR2	hsa04920	"Adipocytokine signaling pathway"	
kegg	ADK	hsa00230	"Purine metabolism"	
kegg	ADK	hsa01100	"Metabolic pathways"	
kegg	ADO	hsa00430	"Taurine and hypotaurine metabolism"	
kegg	ADO	hsa01100	"Metabolic pathways"	
kegg	ADORA1	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	ADORA2A	hsa04020	"Calcium signaling pathway"	
kegg	ADORA2A	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	ADORA2A	hsa04270	"Vascular smooth muscle contraction"	
kegg	ADORA2B	hsa04020	"Calcium signaling pathway"	
kegg	ADORA2B	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	ADORA2B	hsa04270	"Vascular smooth muscle contraction"	
kegg	ADPGK	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	ADPGK	hsa01100	"Metabolic pathways"	
kegg	ADPRM	hsa00230	"Purine metabolism"	
kegg	ADPRM	hsa00564	"Glycerophospholipid metabolism"	
kegg	ADRA1A	hsa04020	"Calcium signaling pathway"	
kegg	ADRA1A	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	ADRA1A	hsa04270	"Vascular smooth muscle contraction"	
kegg	ADRA1A	hsa04970	"Salivary secretion"	
kegg	ADRA1B	hsa04020	"Calcium signaling pathway"	
kegg	ADRA1B	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	ADRA1B	hsa04270	"Vascular smooth muscle contraction"	
kegg	ADRA1B	hsa04970	"Salivary secretion"	
kegg	ADRA1D	hsa04020	"Calcium signaling pathway"	
kegg	ADRA1D	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	ADRA1D	hsa04270	"Vascular smooth muscle contraction"	
kegg	ADRA1D	hsa04970	"Salivary secretion"	
kegg	ADRA2A	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	ADRA2B	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	ADRA2C	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	ADRB1	hsa04020	"Calcium signaling pathway"	
kegg	ADRB1	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	ADRB1	hsa04144	Endocytosis	
kegg	ADRB1	hsa04540	"Gap junction"	
kegg	ADRB1	hsa04970	"Salivary secretion"	
kegg	ADRB1	hsa05414	"Dilated cardiomyopathy"	
kegg	ADRB2	hsa04020	"Calcium signaling pathway"	
kegg	ADRB2	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	ADRB2	hsa04144	Endocytosis	
kegg	ADRB2	hsa04970	"Salivary secretion"	
kegg	ADRB3	hsa04020	"Calcium signaling pathway"	
kegg	ADRB3	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	ADRB3	hsa04144	Endocytosis	
kegg	ADRB3	hsa04970	"Salivary secretion"	
kegg	ADRBK1	hsa04062	"Chemokine signaling pathway"	
kegg	ADRBK1	hsa04144	Endocytosis	
kegg	ADRBK2	hsa04062	"Chemokine signaling pathway"	
kegg	ADRBK2	hsa04144	Endocytosis	
kegg	ADRBK2	hsa04740	"Olfactory transduction"	
kegg	ADSL	hsa00230	"Purine metabolism"	
kegg	ADSL	hsa00250	"Alanine, aspartate and glutamate metabolism"	
kegg	ADSL	hsa01100	"Metabolic pathways"	
kegg	ADSS	hsa00230	"Purine metabolism"	
kegg	ADSS	hsa00250	"Alanine, aspartate and glutamate metabolism"	
kegg	ADSS	hsa01100	"Metabolic pathways"	
kegg	ADSSL1	hsa00230	"Purine metabolism"	
kegg	ADSSL1	hsa00250	"Alanine, aspartate and glutamate metabolism"	
kegg	ADSSL1	hsa01100	"Metabolic pathways"	
kegg	AFMID	hsa00380	"Tryptophan metabolism"	
kegg	AFMID	hsa00630	"Glyoxylate and dicarboxylate metabolism"	
kegg	AFMID	hsa01100	"Metabolic pathways"	
kegg	AGA	hsa00511	"Other glycan degradation"	
kegg	AGA	hsa04142	Lysosome	
kegg	AGAP1	hsa04144	Endocytosis	
kegg	AGAP2	hsa04144	Endocytosis	
kegg	AGK	hsa00561	"Glycerolipid metabolism"	
kegg	AGK	hsa01100	"Metabolic pathways"	
kegg	AGL	hsa00500	"Starch and sucrose metabolism"	
kegg	AGL	hsa01100	"Metabolic pathways"	
kegg	AGMAT	hsa00330	"Arginine and proline metabolism"	
kegg	AGMAT	hsa01100	"Metabolic pathways"	
kegg	AGPAT1	hsa00561	"Glycerolipid metabolism"	
kegg	AGPAT1	hsa00564	"Glycerophospholipid metabolism"	
kegg	AGPAT1	hsa01100	"Metabolic pathways"	
kegg	AGPAT1	hsa04975	"Fat digestion and absorption"	
kegg	AGPAT2	hsa00561	"Glycerolipid metabolism"	
kegg	AGPAT2	hsa00564	"Glycerophospholipid metabolism"	
kegg	AGPAT2	hsa01100	"Metabolic pathways"	
kegg	AGPAT2	hsa04975	"Fat digestion and absorption"	
kegg	AGPAT3	hsa00561	"Glycerolipid metabolism"	
kegg	AGPAT3	hsa00564	"Glycerophospholipid metabolism"	
kegg	AGPAT3	hsa01100	"Metabolic pathways"	
kegg	AGPAT4	hsa00561	"Glycerolipid metabolism"	
kegg	AGPAT4	hsa00564	"Glycerophospholipid metabolism"	
kegg	AGPAT4	hsa01100	"Metabolic pathways"	
kegg	AGPAT6	hsa00561	"Glycerolipid metabolism"	
kegg	AGPAT6	hsa00564	"Glycerophospholipid metabolism"	
kegg	AGPAT6	hsa01100	"Metabolic pathways"	
kegg	AGPAT9	hsa00561	"Glycerolipid metabolism"	
kegg	AGPAT9	hsa00564	"Glycerophospholipid metabolism"	
kegg	AGPAT9	hsa01100	"Metabolic pathways"	
kegg	AGPS	hsa00565	"Ether lipid metabolism"	
kegg	AGPS	hsa01100	"Metabolic pathways"	
kegg	AGPS	hsa04146	Peroxisome	
kegg	AGRP	hsa04920	"Adipocytokine signaling pathway"	
kegg	AGT	hsa04614	"Renin-angiotensin system"	
kegg	AGTR1	hsa04020	"Calcium signaling pathway"	
kegg	AGTR1	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	AGTR1	hsa04270	"Vascular smooth muscle contraction"	
kegg	AGTR1	hsa04614	"Renin-angiotensin system"	
kegg	AGTR2	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	AGTR2	hsa04614	"Renin-angiotensin system"	
kegg	AGXT	hsa00250	"Alanine, aspartate and glutamate metabolism"	
kegg	AGXT	hsa00260	"Glycine, serine and threonine metabolism"	
kegg	AGXT	hsa01100	"Metabolic pathways"	
kegg	AGXT	hsa04146	Peroxisome	
kegg	AGXT2	hsa00250	"Alanine, aspartate and glutamate metabolism"	
kegg	AGXT2	hsa00260	"Glycine, serine and threonine metabolism"	
kegg	AGXT2	hsa01100	"Metabolic pathways"	
kegg	AHCY	hsa00270	"Cysteine and methionine metabolism"	
kegg	AHCY	hsa01100	"Metabolic pathways"	
kegg	AHCYL1	hsa00270	"Cysteine and methionine metabolism"	
kegg	AHCYL1	hsa01100	"Metabolic pathways"	
kegg	AHCYL2	hsa00270	"Cysteine and methionine metabolism"	
kegg	AHCYL2	hsa01100	"Metabolic pathways"	
kegg	AIFM1	hsa04210	Apoptosis	
kegg	AIM2	hsa04623	"Cytosolic DNA-sensing pathway"	
kegg	AK1	hsa00230	"Purine metabolism"	
kegg	AK1	hsa01100	"Metabolic pathways"	
kegg	AK3	hsa00240	"Pyrimidine metabolism"	
kegg	AK4	hsa00230	"Purine metabolism"	
kegg	AK4	hsa01100	"Metabolic pathways"	
kegg	AK5	hsa00230	"Purine metabolism"	
kegg	AK5	hsa01100	"Metabolic pathways"	
kegg	AK7	hsa00230	"Purine metabolism"	
kegg	AK7	hsa01100	"Metabolic pathways"	
kegg	AKR1A1	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	AKR1A1	hsa00561	"Glycerolipid metabolism"	
kegg	AKR1A1	hsa01100	"Metabolic pathways"	
kegg	AKR1B1	hsa00040	"Pentose and glucuronate interconversions"	
kegg	AKR1B1	hsa00051	"Fructose and mannose metabolism"	
kegg	AKR1B1	hsa00052	"Galactose metabolism"	
kegg	AKR1B1	hsa00561	"Glycerolipid metabolism"	
kegg	AKR1B1	hsa00620	"Pyruvate metabolism"	
kegg	AKR1B1	hsa01100	"Metabolic pathways"	
kegg	AKR1B10	hsa00051	"Fructose and mannose metabolism"	
kegg	AKR1B10	hsa00591	"Linoleic acid metabolism"	
kegg	AKR1B10	hsa00650	"Butanoate metabolism"	
kegg	AKR1B10	hsa01100	"Metabolic pathways"	
kegg	AKR1C1	hsa00140	"Steroid hormone biosynthesis"	
kegg	AKR1C1	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	AKR1C2	hsa00140	"Steroid hormone biosynthesis"	
kegg	AKR1C2	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	AKR1C3	hsa00140	"Steroid hormone biosynthesis"	
kegg	AKR1C3	hsa00590	"Arachidonic acid metabolism"	
kegg	AKR1C3	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	AKR1C4	hsa00120	"Primary bile acid biosynthesis"	
kegg	AKR1C4	hsa00140	"Steroid hormone biosynthesis"	
kegg	AKR1C4	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	AKR1C4	hsa01100	"Metabolic pathways"	
kegg	AKR1D1	hsa00120	"Primary bile acid biosynthesis"	
kegg	AKR1D1	hsa00140	"Steroid hormone biosynthesis"	
kegg	AKR1D1	hsa01100	"Metabolic pathways"	
kegg	AKT1	hsa04010	"MAPK signaling pathway"	
kegg	AKT1	hsa04012	"ErbB signaling pathway"	
kegg	AKT1	hsa04062	"Chemokine signaling pathway"	
kegg	AKT1	hsa04150	"mTOR signaling pathway"	
kegg	AKT1	hsa04210	Apoptosis	
kegg	AKT1	hsa04370	"VEGF signaling pathway"	
kegg	AKT1	hsa04380	"Osteoclast differentiation"	
kegg	AKT1	hsa04510	"Focal adhesion"	
kegg	AKT1	hsa04530	"Tight junction"	
kegg	AKT1	hsa04620	"Toll-like receptor signaling pathway"	
kegg	AKT1	hsa04630	"Jak-STAT signaling pathway"	
kegg	AKT1	hsa04660	"T cell receptor signaling pathway"	
kegg	AKT1	hsa04662	"B cell receptor signaling pathway"	
kegg	AKT1	hsa04664	"Fc epsilon RI signaling pathway"	
kegg	AKT1	hsa04666	"Fc gamma R-mediated phagocytosis"	
kegg	AKT1	hsa04722	"Neurotrophin signaling pathway"	
kegg	AKT1	hsa04910	"Insulin signaling pathway"	
kegg	AKT1	hsa04914	"Progesterone-mediated oocyte maturation"	
kegg	AKT1	hsa04920	"Adipocytokine signaling pathway"	
kegg	AKT1	hsa04973	"Carbohydrate digestion and absorption"	
kegg	AKT1	hsa05142	"Chagas disease (American trypanosomiasis)"	
kegg	AKT1	hsa05145	Toxoplasmosis	
kegg	AKT1	hsa05160	"Hepatitis C"	
kegg	AKT1	hsa05200	"Pathways in cancer"	
kegg	AKT1	hsa05210	"Colorectal cancer"	
kegg	AKT1	hsa05211	"Renal cell carcinoma"	
kegg	AKT1	hsa05212	"Pancreatic cancer"	
kegg	AKT1	hsa05213	"Endometrial cancer"	
kegg	AKT1	hsa05214	Glioma	
kegg	AKT1	hsa05215	"Prostate cancer"	
kegg	AKT1	hsa05218	Melanoma	
kegg	AKT1	hsa05220	"Chronic myeloid leukemia"	
kegg	AKT1	hsa05221	"Acute myeloid leukemia"	
kegg	AKT1	hsa05222	"Small cell lung cancer"	
kegg	AKT1	hsa05223	"Non-small cell lung cancer"	
kegg	AKT2	hsa04010	"MAPK signaling pathway"	
kegg	AKT2	hsa04012	"ErbB signaling pathway"	
kegg	AKT2	hsa04062	"Chemokine signaling pathway"	
kegg	AKT2	hsa04150	"mTOR signaling pathway"	
kegg	AKT2	hsa04210	Apoptosis	
kegg	AKT2	hsa04370	"VEGF signaling pathway"	
kegg	AKT2	hsa04380	"Osteoclast differentiation"	
kegg	AKT2	hsa04510	"Focal adhesion"	
kegg	AKT2	hsa04530	"Tight junction"	
kegg	AKT2	hsa04620	"Toll-like receptor signaling pathway"	
kegg	AKT2	hsa04630	"Jak-STAT signaling pathway"	
kegg	AKT2	hsa04660	"T cell receptor signaling pathway"	
kegg	AKT2	hsa04662	"B cell receptor signaling pathway"	
kegg	AKT2	hsa04664	"Fc epsilon RI signaling pathway"	
kegg	AKT2	hsa04666	"Fc gamma R-mediated phagocytosis"	
kegg	AKT2	hsa04722	"Neurotrophin signaling pathway"	
kegg	AKT2	hsa04910	"Insulin signaling pathway"	
kegg	AKT2	hsa04914	"Progesterone-mediated oocyte maturation"	
kegg	AKT2	hsa04920	"Adipocytokine signaling pathway"	
kegg	AKT2	hsa04973	"Carbohydrate digestion and absorption"	
kegg	AKT2	hsa05142	"Chagas disease (American trypanosomiasis)"	
kegg	AKT2	hsa05145	Toxoplasmosis	
kegg	AKT2	hsa05160	"Hepatitis C"	
kegg	AKT2	hsa05200	"Pathways in cancer"	
kegg	AKT2	hsa05210	"Colorectal cancer"	
kegg	AKT2	hsa05211	"Renal cell carcinoma"	
kegg	AKT2	hsa05212	"Pancreatic cancer"	
kegg	AKT2	hsa05213	"Endometrial cancer"	
kegg	AKT2	hsa05214	Glioma	
kegg	AKT2	hsa05215	"Prostate cancer"	
kegg	AKT2	hsa05218	Melanoma	
kegg	AKT2	hsa05220	"Chronic myeloid leukemia"	
kegg	AKT2	hsa05221	"Acute myeloid leukemia"	
kegg	AKT2	hsa05222	"Small cell lung cancer"	
kegg	AKT2	hsa05223	"Non-small cell lung cancer"	
kegg	AKT3	hsa04010	"MAPK signaling pathway"	
kegg	AKT3	hsa04012	"ErbB signaling pathway"	
kegg	AKT3	hsa04062	"Chemokine signaling pathway"	
kegg	AKT3	hsa04150	"mTOR signaling pathway"	
kegg	AKT3	hsa04210	Apoptosis	
kegg	AKT3	hsa04370	"VEGF signaling pathway"	
kegg	AKT3	hsa04380	"Osteoclast differentiation"	
kegg	AKT3	hsa04510	"Focal adhesion"	
kegg	AKT3	hsa04530	"Tight junction"	
kegg	AKT3	hsa04620	"Toll-like receptor signaling pathway"	
kegg	AKT3	hsa04630	"Jak-STAT signaling pathway"	
kegg	AKT3	hsa04660	"T cell receptor signaling pathway"	
kegg	AKT3	hsa04662	"B cell receptor signaling pathway"	
kegg	AKT3	hsa04664	"Fc epsilon RI signaling pathway"	
kegg	AKT3	hsa04666	"Fc gamma R-mediated phagocytosis"	
kegg	AKT3	hsa04722	"Neurotrophin signaling pathway"	
kegg	AKT3	hsa04910	"Insulin signaling pathway"	
kegg	AKT3	hsa04914	"Progesterone-mediated oocyte maturation"	
kegg	AKT3	hsa04920	"Adipocytokine signaling pathway"	
kegg	AKT3	hsa04973	"Carbohydrate digestion and absorption"	
kegg	AKT3	hsa05142	"Chagas disease (American trypanosomiasis)"	
kegg	AKT3	hsa05145	Toxoplasmosis	
kegg	AKT3	hsa05160	"Hepatitis C"	
kegg	AKT3	hsa05200	"Pathways in cancer"	
kegg	AKT3	hsa05210	"Colorectal cancer"	
kegg	AKT3	hsa05211	"Renal cell carcinoma"	
kegg	AKT3	hsa05212	"Pancreatic cancer"	
kegg	AKT3	hsa05213	"Endometrial cancer"	
kegg	AKT3	hsa05214	Glioma	
kegg	AKT3	hsa05215	"Prostate cancer"	
kegg	AKT3	hsa05218	Melanoma	
kegg	AKT3	hsa05220	"Chronic myeloid leukemia"	
kegg	AKT3	hsa05221	"Acute myeloid leukemia"	
kegg	AKT3	hsa05222	"Small cell lung cancer"	
kegg	AKT3	hsa05223	"Non-small cell lung cancer"	
kegg	ALAD	hsa00860	"Porphyrin and chlorophyll metabolism"	
kegg	ALAD	hsa01100	"Metabolic pathways"	
kegg	ALAS1	hsa00260	"Glycine, serine and threonine metabolism"	
kegg	ALAS1	hsa00860	"Porphyrin and chlorophyll metabolism"	
kegg	ALAS1	hsa01100	"Metabolic pathways"	
kegg	ALAS2	hsa00260	"Glycine, serine and threonine metabolism"	
kegg	ALAS2	hsa00860	"Porphyrin and chlorophyll metabolism"	
kegg	ALAS2	hsa01100	"Metabolic pathways"	
kegg	ALCAM	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	ALDH18A1	hsa00330	"Arginine and proline metabolism"	
kegg	ALDH18A1	hsa01100	"Metabolic pathways"	
kegg	ALDH1A1	hsa00830	"Retinol metabolism"	
kegg	ALDH1A1	hsa01100	"Metabolic pathways"	
kegg	ALDH1A2	hsa00830	"Retinol metabolism"	
kegg	ALDH1A2	hsa01100	"Metabolic pathways"	
kegg	ALDH1A3	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	ALDH1A3	hsa00340	"Histidine metabolism"	
kegg	ALDH1A3	hsa00350	"Tyrosine metabolism"	
kegg	ALDH1A3	hsa00360	"Phenylalanine metabolism"	
kegg	ALDH1A3	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	ALDH1A3	hsa00982	"Drug metabolism - cytochrome P450"	
kegg	ALDH1A3	hsa01100	"Metabolic pathways"	
kegg	ALDH1B1	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	ALDH1B1	hsa00040	"Pentose and glucuronate interconversions"	
kegg	ALDH1B1	hsa00053	"Ascorbate and aldarate metabolism"	
kegg	ALDH1B1	hsa00071	"Fatty acid metabolism"	
kegg	ALDH1B1	hsa00280	"Valine, leucine and isoleucine degradation"	
kegg	ALDH1B1	hsa00310	"Lysine degradation"	
kegg	ALDH1B1	hsa00330	"Arginine and proline metabolism"	
kegg	ALDH1B1	hsa00340	"Histidine metabolism"	
kegg	ALDH1B1	hsa00380	"Tryptophan metabolism"	
kegg	ALDH1B1	hsa00410	"beta-Alanine metabolism"	
kegg	ALDH1B1	hsa00561	"Glycerolipid metabolism"	
kegg	ALDH1B1	hsa00620	"Pyruvate metabolism"	
kegg	ALDH1B1	hsa00640	"Propanoate metabolism"	
kegg	ALDH1B1	hsa01100	"Metabolic pathways"	
kegg	ALDH1L1	hsa00670	"One carbon pool by folate"	
kegg	ALDH1L2	hsa00670	"One carbon pool by folate"	
kegg	ALDH2	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	ALDH2	hsa00040	"Pentose and glucuronate interconversions"	
kegg	ALDH2	hsa00053	"Ascorbate and aldarate metabolism"	
kegg	ALDH2	hsa00071	"Fatty acid metabolism"	
kegg	ALDH2	hsa00280	"Valine, leucine and isoleucine degradation"	
kegg	ALDH2	hsa00310	"Lysine degradation"	
kegg	ALDH2	hsa00330	"Arginine and proline metabolism"	
kegg	ALDH2	hsa00340	"Histidine metabolism"	
kegg	ALDH2	hsa00380	"Tryptophan metabolism"	
kegg	ALDH2	hsa00410	"beta-Alanine metabolism"	
kegg	ALDH2	hsa00561	"Glycerolipid metabolism"	
kegg	ALDH2	hsa00620	"Pyruvate metabolism"	
kegg	ALDH2	hsa00640	"Propanoate metabolism"	
kegg	ALDH2	hsa01100	"Metabolic pathways"	
kegg	ALDH3A1	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	ALDH3A1	hsa00340	"Histidine metabolism"	
kegg	ALDH3A1	hsa00350	"Tyrosine metabolism"	
kegg	ALDH3A1	hsa00360	"Phenylalanine metabolism"	
kegg	ALDH3A1	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	ALDH3A1	hsa00982	"Drug metabolism - cytochrome P450"	
kegg	ALDH3A1	hsa01100	"Metabolic pathways"	
kegg	ALDH3A2	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	ALDH3A2	hsa00040	"Pentose and glucuronate interconversions"	
kegg	ALDH3A2	hsa00053	"Ascorbate and aldarate metabolism"	
kegg	ALDH3A2	hsa00071	"Fatty acid metabolism"	
kegg	ALDH3A2	hsa00280	"Valine, leucine and isoleucine degradation"	
kegg	ALDH3A2	hsa00310	"Lysine degradation"	
kegg	ALDH3A2	hsa00330	"Arginine and proline metabolism"	
kegg	ALDH3A2	hsa00340	"Histidine metabolism"	
kegg	ALDH3A2	hsa00380	"Tryptophan metabolism"	
kegg	ALDH3A2	hsa00410	"beta-Alanine metabolism"	
kegg	ALDH3A2	hsa00561	"Glycerolipid metabolism"	
kegg	ALDH3A2	hsa00620	"Pyruvate metabolism"	
kegg	ALDH3A2	hsa00640	"Propanoate metabolism"	
kegg	ALDH3A2	hsa01100	"Metabolic pathways"	
kegg	ALDH3B1	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	ALDH3B1	hsa00340	"Histidine metabolism"	
kegg	ALDH3B1	hsa00350	"Tyrosine metabolism"	
kegg	ALDH3B1	hsa00360	"Phenylalanine metabolism"	
kegg	ALDH3B1	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	ALDH3B1	hsa00982	"Drug metabolism - cytochrome P450"	
kegg	ALDH3B1	hsa01100	"Metabolic pathways"	
kegg	ALDH3B2	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	ALDH3B2	hsa00340	"Histidine metabolism"	
kegg	ALDH3B2	hsa00350	"Tyrosine metabolism"	
kegg	ALDH3B2	hsa00360	"Phenylalanine metabolism"	
kegg	ALDH3B2	hsa00980	"Metabolism of xenobiotics by cytochrome P450"	
kegg	ALDH3B2	hsa00982	"Drug metabolism - cytochrome P450"	
kegg	ALDH3B2	hsa01100	"Metabolic pathways"	
kegg	ALDH4A1	hsa00250	"Alanine, aspartate and glutamate metabolism"	
kegg	ALDH4A1	hsa00330	"Arginine and proline metabolism"	
kegg	ALDH4A1	hsa01100	"Metabolic pathways"	
kegg	ALDH5A1	hsa00250	"Alanine, aspartate and glutamate metabolism"	
kegg	ALDH5A1	hsa00650	"Butanoate metabolism"	
kegg	ALDH5A1	hsa01100	"Metabolic pathways"	
kegg	ALDH6A1	hsa00280	"Valine, leucine and isoleucine degradation"	
kegg	ALDH6A1	hsa00562	"Inositol phosphate metabolism"	
kegg	ALDH6A1	hsa00640	"Propanoate metabolism"	
kegg	ALDH6A1	hsa01100	"Metabolic pathways"	
kegg	ALDH7A1	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	ALDH7A1	hsa00053	"Ascorbate and aldarate metabolism"	
kegg	ALDH7A1	hsa00071	"Fatty acid metabolism"	
kegg	ALDH7A1	hsa00260	"Glycine, serine and threonine metabolism"	
kegg	ALDH7A1	hsa00280	"Valine, leucine and isoleucine degradation"	
kegg	ALDH7A1	hsa00300	"Lysine biosynthesis"	
kegg	ALDH7A1	hsa00310	"Lysine degradation"	
kegg	ALDH7A1	hsa00330	"Arginine and proline metabolism"	
kegg	ALDH7A1	hsa00340	"Histidine metabolism"	
kegg	ALDH7A1	hsa00380	"Tryptophan metabolism"	
kegg	ALDH7A1	hsa00410	"beta-Alanine metabolism"	
kegg	ALDH7A1	hsa00561	"Glycerolipid metabolism"	
kegg	ALDH7A1	hsa00620	"Pyruvate metabolism"	
kegg	ALDH7A1	hsa00640	"Propanoate metabolism"	
kegg	ALDH7A1	hsa01100	"Metabolic pathways"	
kegg	ALDH9A1	hsa00010	"Glycolysis / Gluconeogenesis"	
kegg	ALDH9A1	hsa00053	"Ascorbate and aldarate metabolism"	
kegg	ALDH9A1	hsa00071	"Fatty acid metabolism"	
kegg	ALDH9A1	hsa00280	"Valine, leucine and isoleucine degradation"	
kegg	ALDH9A1	hsa00310	"Lysine degradation"	
kegg	ALDH9A1	hsa00330	"Arginine and proline metabolism"	
kegg	ALDH9A1	hsa00340	"Histidine metabolism"	
